# entities
# W3C table at http://www.whatwg.org/specs/web-apps/current-work/multipage/named-character-references.html#named-character-references
# l=lower case Latin L=upper case Latin (alpha accents) g=lower case Greek G=upper case Greek c Cyrillic lower case C Cyrillic Upper case.
# a=arrow b=blank d=diacritical mark m=music s=symbol 4=html4 5=html5 p=proposed n=not an entity X=XHTML o=ordinary char, does not need entity.
# $=currency
# desc has no entities whereas notesdoes.
# normally sorted by entity, hex, desc, categories
## categories, hex, overstrike, alpha entity,              description,                                                                 notes
o4,    0x20,    ,       ,                                  "ordinary space",                                                            "&rarr; &larr;"
5,     0x2256,  ,       &ecir;,                            "ring in equal to"
4Xl,   0xea,    ,       &ecirc;,                           "Latin small letter e with circumflex"
5,     0x2255,  ,       &ecolon;,                          "equals colon"
5c,    0x44d,   ,       &ecy;,                             "Cyrillic small letter e"
5,     0x117,   ,       &edot;,                            "Latin small letter e with a dot"
5,     0x2147,  ,       &ee;,                              "double-struck italic small e"
5,     0x2252,  ,       &efDot;,                           "approximately equal to or the image of"
5,     0x1d522, ,       &efr;,                             "Fraktur e"
5,     0x2a9a,  ,       &eg;,                              "double-line equal to or greater-than"
4Xl,   0xe8,    ,       &egrave;,                          "Latin small letter e with grave"
5,     0x2a96,  ,       &egs;,                             "slanted equal to or greater-than"
5,     0x2a98,  ,       &egsdot;,                          "slanted equal to or greater-than with dot inside"
5,     0x2a99,  ,       &el;,                              "double-line equal to or less-than"
5,     0x23e7,  ,       &elinters;,                        "electrical intersection"
5,     0x2113,  ,       &ell;,                             "script small l"
5,     0x2a95,  ,       &els;,                             "slanted equal to or less-than"
5,     0x2a97,  ,       &elsdot;,                          "slanted equal to or less-than with dot inside"
5,     0x113,   ,       &emacr;,                           "Latin small letter e with macron"
4Xs,   0x2205,  ,       &empty;,                           "empty set",                                                                 "null set, diameter"
5,     0x2205,  ,       &emptyset;,                        "empty set",                                                                 "normally use html4 <span class=""entity"">&amp;empty;</span>"
5,     0x2205,  ,       &emptyv;,                          "empty set",                                                                 "normally use html4 <span class=""entity"">&amp;empty;</span>"
5b,    0x2004,  ,       &emsp13;,                          "three-per-em space",                                                        "&rarr;&emsp13;&larr;"
5b,    0x2005,  ,       &emsp14;,                          "four-per-em space",                                                         "&rarr;&emsp14;&larr;"
4bXs,  0x2003,  ,       &emsp;,                            "em space",                                                                  "&rarr;&emsp;&larr;"
5,     0x14b,   ,       &eng;,                             "Latin small letter eng"
4bXs,  0x2002,  ,       &ensp;,                            "en space",                                                                  "&rarr;&ensp;&larr;"
5,     0x119,   ,       &eogon;,                           "Latin small letter e ogonek"
5,     0x1d556, ,       &eopf;,                            "double struck small e"
5,     0x22d5,  ,       &epar;,                            "equal and parallel to"
5,     0x29e3,  ,       &eparsl;,                          "equals sign and slanted parallel"
5,     0x2a71,  ,       &eplus;,                           "equals sign above plus sign"
5,     0x3b5,   ,       &epsi;,                            "Greek lunate epsilon symbol",                                               "was 0x003f5"
4XG,   0x3b5,   ,       &epsilon;,                         "Greek small letter epsilon"
5,     0x3f5,   ,       &epsiv;,                           "Greek small letter epsilon",                                                "was 0x003b5, normally use html4 <span class=""entity"">&amp;epsilon;</span>"
5,     0x2256,  ,       &eqcirc;,                          "= with circumflex"
5,     0x2255,  ,       &eqcolon;,                         "equals colon"
5,     0x2242,  ,       &eqsim;,                           "minus tilde"
5,     0x2a96,  ,       &eqslantgtr;,                      "slanted equal to or greater-than"
5,     0x2a95,  ,       &eqslantless;,                     "slanted equal to or less-than"
5,     0x3d,    ,       &equals;,                          "ordinary equal sign"
5,     0x225f,  ,       &equest;,                          "questioned equal to"
4Xs,   0x2261,  ,       &equiv;,                           "identical to",                                                              "equivalent to"
5,     0x2a78,  ,       &equivDD;,                         "equivalent with four dots above"
5,     0x29e5,  ,       &eqvparsl;,                        "identical to and slanted parallel"
5,     0x2253,  ,       &erDot;,                           "image of or approximately equal to"
5,     0x2971,  ,       &erarr;,                           "equals sign above rightwards arrow"
5,     0x212f,  ,       &escr;,                            "Script small letter e"
5,     0x2250,  ,       &esdot;,                           "approaches the limit"
5,     0x2242,  ,       &esim;,                            "minus tilde"
4XG,   0x3b7,   ,       &eta;,                             "Greek small letter eta"
4Xl,   0xf0,    ,       &eth;,                             "Latin small letter eth"
4Xl,   0xeb,    ,       &euml;,                            "Latin small letter e with diaeresis",                                       "umlaut, with raised two dots"
4Xs$,  0x20ac,  ,       &euro;,                            "Euro currency sign",                                                        "<span class=""entity"">&amp;#128;</span> only works in Latin-1"
5,     0x21,    ,       &excl;,                            "! ordinary exclamation mark",                                               "normally code with plain !"
4Xs,   0x2203,  ,       &exist;,                           "there exists"
5,     0x2130,  ,       &expectation;,                     "script capital e"
5,     0x2147,  ,       &exponentiale;,                    "e with double stroke on the left side"
5,     0x2252,  ,       &fallingdotseq;,                   "approximately equal to or the image of"
5c,    0x444,   ,       &fcy;,                             "Cyrillic small letter ef"
5,     0x2640,  ,       &female;,                          "venus symbol"
5,     0xfb03,  ,       &ffilig;,                          "ffi ligature"
5,     0xfb00,  ,       &fflig;,                           "ff ligature"
5,     0xfb04,  ,       &ffllig;,                          "ffl ligature"
5,     0x1d523, ,       &ffr;,                             "Fraktur f"
5,     0xfb01,  ,       &filig;,                           "fi ligature"
5,     0x66,    0x6a,   &fjlig;,                           "fj ligature"
5,     0x266d,  ,       &flat;,                            "music flat sign"
5,     0xfb02,  ,       &fllig;,                           "fl ligature"
5,     0x25b1,  ,       &fltns;,                           "white parallelogram"
4Xl,   0x192,   ,       &fnof;,                            "Latin small letter f with hook"
5,     0x1d557, ,       &fopf;,                            "double struck small f"
4Xs,   0x2200,  ,       &forall;,                          "for all"
5,     0x22d4,  ,       &fork;,                            "pitchfork"
5,     0x2ad9,  ,       &forkv;,                           "element of opening downwards"
5,     0x2a0d,  ,       &fpartint;,                        "finite part integral"
4Xs,   0xbd,    ,       &frac12;,                          "vulgar fraction 1/2"
5,     0x2153,  ,       &frac13;,                          "fraction 1/3"
4Xs,   0xbc,    ,       &frac14;,                          "vulgar fraction 1/4"
5,     0x2155,  ,       &frac15;,                          "fraction 1/5"
5,     0x2159,  ,       &frac16;,                          "fraction 1/6"
5,     0x215b,  ,       &frac18;,                          "fraction 1/8"
5,     0x2154,  ,       &frac23;,                          "fraction 2/3"
5,     0x2156,  ,       &frac25;,                          "fraction 2/5"
4Xs,   0xbe,    ,       &frac34;,                          "vulgar fraction 3/4"
5,     0x2157,  ,       &frac35;,                          "fraction 3/5"
5,     0x215c,  ,       &frac38;,                          "fraction 3/8"
5,     0x2158,  ,       &frac45;,                          "fraction 4/5"
5,     0x215a,  ,       &frac56;,                          "fraction 5/6"
5,     0x215d,  ,       &frac58;,                          "fraction 5/8"
5,     0x215e,  ,       &frac78;,                          "fraction 8/8"
4Xs,   0x2044,  ,       &frasl;,                           "fraction slash"
5,     0x2322,  ,       &frown;,                           "frown"
5,     0x1d4bb, ,       &fscr;,                            "Script small letter f"
5,     0x2267,  ,       &gE;,                              "greater-than over equal to"
5,     0x2a8c,  ,       &gEl;,                             "greater-than above double-line equal above less-than"
5,     0x1f5,   ,       &gacute;,                          "Latin small letter g with acute"
4XG,   0x3b3,   ,       &gamma;,                           "Greek small letter gamma"
5,     0x3dd,   ,       &gammad;,                          "Greek small letter digamma"
5,     0x2a86,  ,       &gap;,                             "greater-than or approximate"
5,     0x11f,   ,       &gbreve;,                          "Latin small letter g with breve"
5,     0x11d,   ,       &gcirc;,                           "Latin small letter g with circumflex"
5c,    0x433,   ,       &gcy;,                             "Cyrillic small letter ghe"
5,     0x121,   ,       &gdot;,                            "Latin small letter g with a dot"
4Xs,   0x2265,  ,       &ge;,                              "greater-than or equal to",                                                  "greater or equal, normally use html4 <span class=""entity"">&amp;ge;</span>"
5,     0x22db,  ,       &gel;,                             "greater-than equal to or less-than"
5,     0x2265,  ,       &geq;,                             "greater-than or equal to",                                                  "greater or equal, normally use html4 <span class=""entity"">&amp;ge;</span>"
5,     0x2267,  ,       &geqq;,                            "greater-than over equal to"
5,     0x2a7e,  ,       &geqslant;,                        "greater-than or slanted equal to",                                          "greater or equal"
5,     0x2a7e,  ,       &ges;,                             "greater-than or slanted equal to",                                          "greater or equal"
5,     0x2aa9,  ,       &gescc;,                           "greater-than closed by curve above slanted equal"
5,     0x2a80,  ,       &gesdot;,                          "greater-than or slanted equal to with dot inside"
5,     0x2a82,  ,       &gesdoto;,                         "greater-than or slanted equal to with dot above"
5,     0x2a84,  ,       &gesdotol;,                        "greater-than or slanted equal to with dot above left"
5,     0x22db,  0xfe00, &gesl;,                            "greater-than oven less than separated by a bar"
5,     0x2a94,  ,       &gesles;,                          "greater-than above slanted equal above less-than above slanted equal"
5,     0x1d524, ,       &gfr;,                             "Fraktur g"
5,     0x226b,  ,       &gg;,                              "much greater-than"
5,     0x22d9,  ,       &ggg;,                             "very much greater-than"
5,     0x2137,  ,       &gimel;,                           "Gimel",                                                                     "third transfinite cardinal"
5c,    0x453,   ,       &gjcy;,                            "Cyrillic small letter gj"
5,     0x2277,  ,       &gl;,                              "greater-than or less-than"
5,     0x2a92,  ,       &glE;,                             "greater-than above less-than above double-line equal"
5,     0x2aa5,  ,       &gla;,                             "greater-than beside less-than"
5,     0x2aa4,  ,       &glj;,                             "greater-than overlapping less-than"
5,     0x2269,  ,       &gnE;,                             "greater-than but not equal to"
5,     0x2a8a,  ,       &gnap;,                            "greater-than and not approximate"
5,     0x2a8a,  ,       &gnapprox;,                        "greater-than and not approximate"
5,     0x2a88,  ,       &gne;,                             "greater-than and single-line not equal to"
5,     0x2a88,  ,       &gneq;,                            "greater-than and single-line not equal to"
5,     0x2269,  ,       &gneqq;,                           "greater-than but not equal to"
5,     0x22e7,  ,       &gnsim;,                           "greater-than but not equivalent to"
5,     0x1d558, ,       &gopf;,                            "double struck small g"
5d,    0x60,    ,       &grave;,                           "grave by itself",                                                           "normally you would just code this as the ` character"
5,     0x210a,  ,       &gscr;,                            "g"
5,     0x2273,  ,       &gsim;,                            "greater-than or equivalent to"
5,     0x2a8e,  ,       &gsime;,                           "greater-than above similar or equal"
5,     0x2a90,  ,       &gsiml;,                           "greater-than above similar above less-than"
4Xs,   0x3e,    ,       &gt;,                              "greater-than sign"
5,     0x2aa7,  ,       &gtcc;,                            "greater-than closed by curve"
5,     0x2a7a,  ,       &gtcir;,                           "greater-than with circle inside"
5,     0x22d7,  ,       &gtdot;,                           "greater-than with dot"
5,     0x2995,  ,       &gtlPar;,                          "double left arc greater-than bracket"
5,     0x2a7c,  ,       &gtquest;,                         "greater-than with question mark above"
5,     0x2a86,  ,       &gtrapprox;,                       "greater-than or approximate"
5,     0x2978,  ,       &gtrarr;,                          "greater-than above rightwards arrow"
5,     0x22d7,  ,       &gtrdot;,                          "greater-than with dot"
5,     0x22db,  ,       &gtreqless;,                       "greater-than equal to or less-than"
5,     0x2a8c,  ,       &gtreqqless;,                      "greater-than above double-line equal above less-than"
5,     0x2277,  ,       &gtrless;,                         "greater-than or less-than"
5,     0x2273,  ,       &gtrsim;,                          "greater-than or equivalent to"
5,     0x2269,  0xfe00, &gvertneqq;,                       "greater-than over not equal",                                               "Is that double q on the ent a W3C typo?"
5,     0x2269,  0xfe00, &gvnE;,                            "greater-than over not equal",                                               "same as &amp;gvertneqq"
4Xa,   0x21d4,  ,       &hArr;,                            "left right double arrow"
5b,    0x200a,  ,       &hairsp;,                          "hair space",                                                                "&rarr;&hairsp;&larr;"
5,     0xbd,    ,       &half;,                            "vulgar fraction 1/2",                                                       "normally use html4 <span class=""entity"">&amp;frac12;</span>"
5,     0x210b,  ,       &hamilt;,                          "script capital h"
5c,    0x44a,   ,       &hardcy;,                          "Cyrillic small hard sign"
4Xa,   0x2194,  ,       &harr;,                            "left right arrow"
5,     0x2948,  ,       &harrcir;,                         "left right arrow through small circle"
5a,    0x21ad,  ,       &harrw;,                           "left right wave arrow"
5,     0x210f,  ,       &hbar;,                            "Planck h with bar"
5,     0x125,   ,       &hcirc;,                           "Latin small letter h with circumflex"
4Xs,   0x2665,  ,       &hearts;,                          "black heart suit",                                                          "valentine"
5,     0x2665,  ,       &heartsuit;,                       "black heart suit",                                                          "normally use html4 <span class=""entity"">&amp;hearts;</span>"
4Xs,   0x2026,  ,       &hellip;,                          "horizontal ellipsis",                                                       "three dots in a row"
5,     0x22b9,  ,       &hercon;,                          "hermitian conjugate matrix"
5,     0x1d525, ,       &hfr;,                             "Fraktur h"
5,     0x2925,  ,       &hksearow;,                        "south east arrow with hook"
5,     0x2926,  ,       &hkswarow;,                        "south west arrow with hook"
5,     0x21ff,  ,       &hoarr;,                           "left right open-headed arrow"
5,     0x223b,  ,       &homtht;,                          "homothetic"
5,     0x21a9,  ,       &hookleftarrow;,                   "leftwards arrow with hook"
5,     0x21aa,  ,       &hookrightarrow;,                  "rightwards arrow with hook"
5,     0x1d559, ,       &hopf;,                            "double struck small h"
5,     0x2015,  ,       &horbar;,                          "horizontal bar"
5,     0x1d4bd, ,       &hscr;,                            "Script small letter h"
5,     0x210f,  ,       &hslash;,                          "Planck h with bar"
5,     0x127,   ,       &hstrok;,                          "Latin small letter h with stroke"
5,     0x2043,  ,       &hybull;,                          "hyphen bullet"
5,     0x2010,  ,       &hyphen;,                          "hyphen"
4Xl,   0xed,    ,       &iacute;,                          "Latin small letter i with acute"
5,     0x2063,  ,       &ic;,                              "invisible separator"
4Xl,   0xee,    ,       &icirc;,                           "Latin small letter i with circumflex"
5c,    0x438,   ,       &icy;,                             "Cyrillic small letter i"
5c,    0x435,   ,       &iecy;,                            "Cyrillic small letter ie"
4Xs,   0xa1,    ,       &iexcl;,                           "inverted exclamation mark"
5,     0x21d4,  ,       &iff;,                             "left right double arrow",                                                   "normally use html4 <span class=""entity"">&amp;hArr;</span>"
5,     0x1d526, ,       &ifr;,                             "Fraktur i"
4Xl,   0xec,    ,       &igrave;,                          "Latin small letter i with grave"
5,     0x2148,  ,       &ii;,                              "double-struck italic small i"
5,     0x2a0c,  ,       &iiiint;,                          "quadruple integral"
5,     0x222d,  ,       &iiint;,                           "triple integral"
5,     0x29dc,  ,       &iinfin;,                          "incomplete infinity"
5,     0x2129,  ,       &iiota;,                           "turned Greek small letter iota"
5,     0x133,   ,       &ijlig;,                           "ij ligature"
5,     0x12b,   ,       &imacr;,                           "Latin small letter i with macron"
4Xs,   0x2111,  ,       &image;,                           "black-letter capital i",                                                    "imaginary part"
5,     0x2110,  ,       &imagline;,                        "script capital i"
5,     0x2111,  ,       &imagpart;,                        "black-letter capital i",                                                    "normally use html4 <span class=""entity"">&amp;image;</span>"
5,     0x131,   ,       &imath;,                           "Latin small letter i dotless"
5,     0x22b7,  ,       &imof;,                            "image of"
5,     0x1b5,   ,       &imped;,                           "Latin capital letter Z with stroke"
5,     0x2208,  ,       &in;,                              "element of",                                                                "normally use html4 <span class=""entity"">&amp;isin;</span>"
5,     0x2105,  ,       &incare;,                          "care of"
4Xs,   0x221e,  ,       &infin;,                           "infinity"
5,     0x29dd,  ,       &infintie;,                        "tie over infinity"
5,     0x131,   ,       &inodot;,                          "Latin small letter i dotless"
4Xs,   0x222b,  ,       &int;,                             "integral"
5,     0x22ba,  ,       &intcal;,                          "intercalate"
5,     0x2124,  ,       &integers;,                        "double-struck capital z"
5,     0x22ba,  ,       &intercal;,                        "intercalate"
5,     0x2a17,  ,       &intlarhk;,                        "integral with leftwards arrow with hook"
5,     0x2a3c,  ,       &intprod;,                         "interior product"
5c,    0x451,   ,       &iocy;,                            "Cyrillic small letter io, like small e umlaut"
5,     0x12f,   ,       &iogon;,                           "Latin small letter i ogonek"
5,     0x1d55a, ,       &iopf;,                            "double struck small f"
4XG,   0x3b9,   ,       &iota;,                            "Greek small letter iota"
5,     0x2a3c,  ,       &iprod;,                           "interior product"
4Xs,   0xbf,    ,       &iquest;,                          "inverted question mark"
5,     0x1d4be, ,       &iscr;,                            "Script small letter i"
4Xs,   0x2208,  ,       &isin;,                            "element of"
5,     0x22f9,  ,       &isinE;,                           "element of with two horizontal strokes"
5,     0x22f5,  ,       &isindot;,                         "element of with dot above"
5,     0x22f4,  ,       &isins;,                           "small element of with vertical bar at end of horizontal stroke"
5,     0x22f3,  ,       &isinsv;,                          "element of with vertical bar at end of horizontal stroke"
5,     0x2208,  ,       &isinv;,                           "element of",                                                                "normally use html4 <span class=""entity"">&amp;notin;</span>"
5,     0x2062,  ,       &it;,                              "invisible times"
5,     0x129,   ,       &itilde;,                          "Latin small letter i with tilde"
5c,    0x456,   ,       &iukcy;,                           "Cyrillic small letter Byelorussion i"
4Xl,   0xef,    ,       &iuml;,                            "Latin small letter i with diaeresis"
5,     0x135,   ,       &jcirc;,                           "Latin small letter j with circumflex",                                      "umlaut, with raised two dots"
5c,    0x439,   ,       &jcy;,                             "Cyrillic small short i"
5,     0x1d527, ,       &jfr;,                             "Fraktur j"
5,     0x237,   ,       &jmath;,                           "Latin small letter dotless j"
5,     0x1d55b, ,       &jopf;,                            "double struck small j"
5,     0x1d4bf, ,       &jscr;,                            "Script small letter j"
5c,    0x458,   ,       &jsercy;,                          "Cyrillic small letter jser"
5c,    0x454,   ,       &jukcy;,                           "Cyrillic small letter juk"
4XG,   0x3ba,   ,       &kappa;,                           "Greek small letter kappa"
5,     0x3f0,   ,       &kappav;,                          "Greek kappa symbol"
5,     0x137,   ,       &kcedil;,                          "Latin small letter k with cedilla"
5c,    0x43a,   ,       &kcy;,                             "Cyrillic small letter ka"
5,     0x1d528, ,       &kfr;,                             "Fraktur k"
5,     0x138,   ,       &kgreen;,                          "Greenland small letter kra"
5c,    0x445,   ,       &khcy;,                            "Cyrillic small letter ha"
5c,    0x45c,   ,       &kjcy;,                            "Cyrillic small letter kj"
5,     0x1d55c, ,       &kopf;,                            "double struck small k"
5,     0x1d4c0, ,       &kscr;,                            "Script small letter k"
5a,    0x21da,  ,       &lAarr;,                           "left triple arrow"
4Xa,   0x21d0,  ,       &lArr;,                            "leftwards double arrow"
5,     0x291b,  ,       &lAtail;,                          "leftwards double arrow-tail"
5,     0x290e,  ,       &lBarr;,                           "leftwards triple dash arrow"
5,     0x2266,  ,       &lE;,                              "less-than over equal to"
5,     0x2a8b,  ,       &lEg;,                             "less-than above double-line equal above greater-than"
5,     0x2962,  ,       &lHar;,                            "leftwards harpoon with barb up above leftwards harpoon with barb down"
5,     0x13a,   ,       &lacute;,                          "Latin small letter l with acute"
5,     0x29b4,  ,       &laemptyv;,                        "empty set with left arrow above"
5,     0x2112,  ,       &lagran;,                          "script capital l"
4XG,   0x3bb,   ,       &lambda;,                          "Greek small letter lambda"
4Xs,   0x2329,  ,       &lang;,                            "left-pointing angle bracket",                                               "for mathematics, code number deliberately changes in html5"
5,     0x27e8,  ,       &lang;,                            "left-pointing angle bracket",                                               "for mathematics, code number changed from html4"
5,     0x2991,  ,       &langd;,                           "left angle bracket with dot"
5,     0x27e8,  ,       &langle;,                          "left-pointing angle bracket",                                               "for mathematics, code number changed from html4"
5,     0x2a85,  ,       &lap;,                             "less-than or approximate"
4Xsq,  0xab,    ,       &laquo;,                           "left guillemot",                                                            "left angled quote, left-pointing double angle quotation mark"
pa,    0x21c7,  ,       &larr2;,                           "leftwards paired arrows"
4Xa,   0x2190,  ,       &larr;,                            "leftwards arrow"
5,     0x21e4,  ,       &larrb;,                           "leftwards arrow to bar"
5,     0x291f,  ,       &larrbfs;,                         "leftwards arrow from bar to black diamond"
5,     0x291d,  ,       &larrfs;,                          "leftwards arrow to black diamond"
5a,    0x21a9,  ,       &larrhk;,                          "left arrow-hooked"
5a,    0x21ab,  ,       &larrlp;,                          "leftwards arrow with loop"
5,     0x2939,  ,       &larrpl;,                          "left-side arc anticlockwise arrow"
5,     0x2973,  ,       &larrsim;,                         "leftwards arrow above tilde operator"
5a,    0x21a2,  ,       &larrtl;,                          "leftwards arrow with tail"
5,     0x2aab,  ,       &lat;,                             "larger than"
5,     0x2919,  ,       &latail;,                          "leftwards arrow-tail"
5,     0x2aad,  ,       &late;,                            "larger than or equal to"
5,     0x2aad,  0xfe00, &lates;,                           "larger than or equal to"
5,     0x290c,  ,       &lbarr;,                           "leftwards double dash arrow"
5,     0x2772,  ,       &lbbrk;,                           "ordinary left parenthesis (",                                               "normally just code as (. Misnamed. This as a parenthesis, not a bracket."
5,     0x7b,    ,       &lbrace;,                          "ordinary left brace {",                                                     "normally just code as {"
5,     0x5b,    ,       &lbrack;,                          "ordinary left bracket [",                                                   "normally just code as ["
5,     0x298b,  ,       &lbrke;,                           "left square bracket with underbar"
5,     0x298f,  ,       &lbrksld;,                         "left square bracket with tick in bottom corner"
5,     0x298d,  ,       &lbrkslu;,                         "left square bracket with tick in top corner"
5,     0x13e,   ,       &lcaron;,                          "Latin small letter l with caron"
5,     0x13c,   ,       &lcedil;,                          "Latin small letter l with cedilla"
4Xs,   0x2308,  ,       &lceil;,                           "left ceiling",                                                              "apl upstile"
5,     0x7b,    ,       &lcub;,                            "ordinary left curly brace {",                                               "normally just code as {"
5c,    0x43b,   ,       &lcy;,                             "Cyrillic small letter el"
5,     0x2936,  ,       &ldca;,                            "arrow pointing downwards then curving leftwards"
4Xsq,  0x201c,  ,       &ldquo;,                           "left double-66 quotation mark"
5,     0x201e,  ,       &ldquor;,                          "double low-99 quotation mark",                                              "normally use html4 <span class=""entity"">&amp;bdquo;</span>"
5,     0x2967,  ,       &ldrdhar;,                         "leftwards harpoon with barb down above rightwards harpoon with barb down"
5,     0x294b,  ,       &ldrushar;,                        "left barb down right barb up harpoon"
5,     0x21b2,  ,       &ldsh;,                            "downwards arrow with tip leftwards"
4Xs,   0x2264,  ,       &le;,                              "less-than or equal to"
5,     0x2190,  ,       &leftarrow;,                       "leftwards arrow",                                                           "normally use html4 <span class=""entity"">&amp;larr;</span>"
5,     0x21a2,  ,       &leftarrowtail;,                   "leftwards arrow with tail"
5,     0x21bd,  ,       &leftharpoondown;,                 "leftwards harpoon with barb downwards"
5,     0x21bc,  ,       &leftharpoonup;,                   "leftwards harpoon with barb upwards"
5,     0x21c7,  ,       &leftleftarrows;,                  "leftwards paired arrows"
5,     0x2194,  ,       &leftrightarrow;,                  "left right arrow",                                                          "normally use html4 <span class=""entity"">&amp;harr;</span>"
5,     0x21c6,  ,       &leftrightarrows;,                 "leftwards arrow over rightwards arrow"
5,     0x21cb,  ,       &leftrightharpoons;,               "leftwards harpoon over rightwards harpoon"
5,     0x21ad,  ,       &leftrightsquigarrow;,             "left right wave arrow"
5,     0x22cb,  ,       &leftthreetimes;,                  "left semidirect product"
5,     0x22da,  ,       &leg;,                             "less-than equal to or greater-than"
5,     0x2264,  ,       &leq;,                             "less-than or equal to",                                                     "less or equal, normally use html4 <span class=""entity"">&amp;le;</span>"
5,     0x2266,  ,       &leqq;,                            "less-than over equal to"
5,     0x2a7d,  ,       &leqslant;,                        "less-than or slanted equal to",                                             "less or equal"
5,     0x2a7d,  ,       &les;,                             "less-than or slanted equal to",                                             "less or equal"
5,     0x2aa8,  ,       &lescc;,                           "less-than closed by curve above slanted equal"
5,     0x2a7f,  ,       &lesdot;,                          "less-than or slanted equal to with dot inside"
5,     0x2a81,  ,       &lesdoto;,                         "less-than or slanted equal to with dot above"
5,     0x2a83,  ,       &lesdotor;,                        "less-than or slanted equal to with dot above right"
5,     0x22da,  0xfe00, &lesg;,                            "less-than over greater-than separated by a bar"
5,     0x2a93,  ,       &lesges;,                          "less-than above slanted equal above greater-than above slanted equal"
5,     0x2a85,  ,       &lessapprox;,                      "less-than or approximate"
5,     0x22d6,  ,       &lessdot;,                         "less-than with dot"
5,     0x22da,  ,       &lesseqgtr;,                       "less-than equal to or greater-than"
5,     0x2a8b,  ,       &lesseqqgtr;,                      "less-than above double-line equal above greater-than"
5,     0x2276,  ,       &lessgtr;,                         "less-than or greater-than"
5,     0x2272,  ,       &lesssim;,                         "less-than or equivalent to"
5,     0x297c,  ,       &lfisht;,                          "left fish tail"
4Xs,   0x230a,  ,       &lfloor;,                          "left floor"
5,     0x1d529, ,       &lfr;,                             "Fraktur l"
5,     0x2276,  ,       &lg;,                              "less-than or greater-than"
5,     0x2a91,  ,       &lgE;,                             "less-than above greater-than above double-line equal"
5a,    0x21bd,  ,       &lhard;,                           "left harpoon-down"
5a,    0x21bc,  ,       &lharu;,                           "left harpoon-up"
5,     0x296a,  ,       &lharul;,                          "leftwards harpoon with barb up above long dash"
5,     0x2584,  ,       &lhblk;,                           "lower half block"
5c,    0x459,   ,       &ljcy;,                            "Cyrillic small letter lj"
5,     0x226a,  ,       &ll;,                              "&lt;&lt;"
5,     0x21c7,  ,       &llarr;,                           "leftwards paired arrows"
5,     0x231e,  ,       &llcorner;,                        "bottom left corner"
5,     0x296b,  ,       &llhard;,                          "leftwards harpoon with barb down below long dash"
5,     0x25fa,  ,       &lltri;,                           "lower left triangle"
5,     0x140,   ,       &lmidot;,                          "Latin small letter l with middle dot"
5,     0x23b0,  ,       &lmoust;,                          "upper left or lower right curly bracket section"
5,     0x23b0,  ,       &lmoustache;,                      "upper left or lower right curly bracket section"
5,     0x2268,  ,       &lnE;,                             "less-than but not equal to"
5,     0x2a89,  ,       &lnap;,                            "less-than and not approximate"
5,     0x2a89,  ,       &lnapprox;,                        "less-than and not approximate"
5,     0x2a87,  ,       &lne;,                             "less-than and single-line not equal to"
5,     0x2a87,  ,       &lneq;,                            "less-than and single-line not equal to"
5,     0x2268,  ,       &lneqq;,                           "less-than but not equal to"
5,     0x22e6,  ,       &lnsim;,                           "less-than but not equivalent to"
5,     0x27ec,  ,       &loang;,                           "left white tortoise shell bracket"
5,     0x21fd,  ,       &loarr;,                           "leftwards open-headed arrow"
5,     0x27e6,  ,       &lobrk;,                           "mathematical left white square bracket"
5,     0x27f5,  ,       &longleftarrow;,                   "long left arrow"
5,     0x27f7,  ,       &longleftrightarrow;,              "long left-right arrow"
5,     0x27fc,  ,       &longmapsto;,                      "long rightwards arrow from bar"
5,     0x27f6,  ,       &longrightarrow;,                  "long right arrow"
5,     0x21ab,  ,       &looparrowleft;,                   "leftwards arrow with loop"
5,     0x21ac,  ,       &looparrowright;,                  "rightwards arrow with loop"
5,     0x2985,  ,       &lopar;,                           "left white parenthesis"
5,     0x1d55d, ,       &lopf;,                            "double struck small l"
5,     0x2a2d,  ,       &loplus;,                          "plus sign in left half circle"
5,     0x2a34,  ,       &lotimes;,                         "multiplication sign in left half circle"
4Xs,   0x2217,  ,       &lowast;,                          "asterisk operator"
5,     0x5f,    ,       &lowbar;,                          "underscore",                                                                "normally just code as _"
4Xs,   0x25ca,  ,       &loz;,                             "open lozenge"
5,     0x25ca,  ,       &lozenge;,                         "open lozenge",                                                              "normally use html4 <span class=""entity"">&amp;loz;</span>"
5,     0x29eb,  ,       &lozf;,                            "filled lozenge"
5,     0x28,    ,       &lpar;,                            "ordinary left parenthesis (",                                               "normally just code as ("
5,     0x2993,  ,       &lparlt;,                          "left arc less-than bracket"
pa,    0x21c6,  ,       &lrarr2;,                          "left arrow over right arrow"
5,     0x21c6,  ,       &lrarr;,                           "left arrow over rigth arrow"
5,     0x231f,  ,       &lrcorner;,                        "bottom right corner"
pa,    0x21cb,  ,       &lrhar2;,                          "left harpoon over right"
5,     0x21cb,  ,       &lrhar;,                           "leftwards harpoon over rightwards harpoon"
5,     0x296d,  ,       &lrhard;,                          "rightwards harpoon with barb down below long dash"
4Xs,   0x200e,  ,       &lrm;,                             "left-to-right mark"
5,     0x22bf,  ,       &lrtri;,                           "right triangle"
4Xsq,  0x2039,  ,       &lsaquo;,                          "single left-pointing angle quotation mark"
5,     0x1d4c1, ,       &lscr;,                            "Script small letter l"
5a,    0x21b0,  ,       &lsh;,                             "upwards arrow with tip leftwards"
5,     0x2272,  ,       &lsim;,                            "less-than or equivalent to"
